ID,SubStoryPac,StoryNum,AnswerLeftID,AnswerRightID,BG_ID,SFX_ID,CharacterName,Text_kr,Text_en,Back_ID,CharacterImg_ID,Font_Direction
20114,1000002,10000007,200217,200218,100000011,,2,전차는 서서히 멈추었고 기어를 조정하자 완전히 멈춰섰다. “미..미안하네. 내가 운전을 해본적 없다는걸 깜빡했네.”,,300000023,200000036,2000001
20115,1000002,10000007,200219,200220,100000011,1000000028,,"“박사, 일단 전차에 내리십시오.”한 숨 돌리고 있을 때, 전차는 서서히 산길 아래로 달려가 큰 나무를 들이 받았다.",,300000023,,2000001
20116,1000002,10000007,200221,200222,100000011,,2,“아.. 알겠네.”박사는 앞쪽에 눈을 때지 못하고 핸들을 꽉잡고 있다.,,300000023,200000035,2000001
20117,1000002,10000007,200223,200224,100000011,,,다행히 속도가 많이 줄어있는 상태여서 그런지강제로 기어를 조정하자 전차는 반동과 함께 멈춰섰다.,,300000023,,2000001
20118,1000002,10000007,200225,200226,100000011,1000000029,,살짝 뜬채 달리던 전차는 지면에 떨어져 시끄러운 소리와 함께 바닥에 끌리고는 멈춰섰다.,,300000023,,2000001
20119,1000002,10000008,200227,200228,100000007,,,전시사령부의 회의장. 좀처럼 우주기술연구부 장관과 전시사령부 장관의 의견이좁혀지지 않고 부딪히기를 반복한다.,,300000015,,2000001
20120,1000002,10000008,200229,200230,100000007,,26,“우주진출을 위해서 만든 인공인류가 비록 로봇이라 해도이들을 전장의 사지로 내모는 것은 안됩니다.”,,300000015,200000037,2000001
20121,1000002,10000008,200231,200232,100000007,,27,"""하지만 이들을 투입한다면 얼마나 많은 병사들의 희생을 줄일 수 있을지 생각해 보았는가?인간의 생명과 생명도 없는 로봇, 어떤 것이 더 소중한가?”",,300000015,200000038,2000001
20122,1000002,10000008,200233,200234,100000007,,27,“그러나 이들은 인간이 아니지 않소? 인간의 모습을 하고 있다고 모두 인간이라면내 딸이 가지고 있는 인형도 인간이오?”,,300000015,200000038,2000001
20123,1000002,10000008,200235,200236,100000007,,27,“하지만 그게 진짜 사고가 아닌 우리 인간이 만든 프로그램으로 이루어진 명령어 덩어리이지어찌 진짜 사고라고 할 수 있소?”,,300000015,200000038,2000001
20124,1000002,10000008,200237,200238,100000007,,26,"“그 점은 우리도 인지하고 있네. 하지만 군사용으로 사용 된다면 일어날 피해 우려들이 크네.기술 유출이나 비용, 윤리적 문제라던지 말이네.”",,300000015,200000037,2000001
20125,1000002,10000008,200239,200240,100000007,,26,“우주용 인공인류는 우리 프란츠의 독자적인 기술이네.그런데 이게 저메니의 손에 넘어간다면 우린 기술의 독보적 입지를 잃게 되는거네.”,,300000015,200000037,2000001
20126,1000002,10000008,200241,200242,100000007,,27,“지금 혹시 우리가 전에 인공인류 프로젝트를 반대할때비용과 윤리적 문제를 들었다고 그걸 그대로 말하는 건가?”,,300000015,200000038,2000001
20127,1000002,10000008,200243,200244,100000007,,26,“가장 중요한 것은 이제 인공인간들은 감정을 시스템으로서 인간과 유사하게 느낄 수 있네.”,,300000015,200000037,2000001
20128,1000002,10000008,200245,200246,100000007,,26,"“그렇네. 이들도 공포와 두려움을 알고, 편안함과 행복을 알고 있네.이들에게 총을 쥐어준다는건.. 말도 안되네!”",,300000015,200000037,2000001
20129,1000002,10000008,200247,200248,100000007,,26,"“당연하지! 자네가 생각하는 것처럼 모방한 것이 아냐. 직접 사고하며,그걸 토대로 감정이란 것을 느끼는 것이네. 인간과 비슷한 구조로 말이야.”",,300000015,200000037,2000001
20130,1000002,10000008,200249,200250,100000007,,27,“아니.. 지휘관 자네까지 그러면 어떡하나. 전쟁은 그런 감성적인 영역이 아니고전력에 도움이 된다면 원숭이라도 써야 하는 것 아닌가!”,,300000015,200000038,2000001
20131,1000002,10000008,200251,200252,100000007,,,"“냉정하게 그냥 일반 병사에 들어가는 비용과 인공인간에 들어가는 비용을 생각했을때,인공인간 쪽이 비효율적으로 돈이 많이 들어갑니다.”",,300000015,,2000001
20132,1000002,10000008,200253,200254,100000007,,,“우기연 장관님 말씀대로 인공인간 시장은 현재 프란츠의 독무대나 다름 없습니다.이를 저메니에 뺏긴다면.. 전쟁이 끝난 후에도 우린 큰 자산을 잃는 것입니다.”,,300000015,,2000001
20133,1000002,10000008,200255,200256,100000007,,27,"“그렇네. 감정과 사고 기능을 배제한,명령 만을 수행하는 로봇이라면 아무 문제 없는 것 아닌가?”",,300000015,200000038,2000001
20134,1000002,10000008,200257,200258,100000007,,27,"“인공인간 한개가 병사 몇명을 대체 할 수 있는 줄 아는가? 무려 5~6명이네,이들에게 들어가는 자원과 인공인간의 자원을 고려하면 꽤 괜찮다고 보네.”",,300000015,200000038,2000001
20135,1000002,10000008,200259,200260,100000007,,27,“그건 유출되지 않게 자폭 시스템을 구축하면 되네.아예 파괴가 된다면 폭발해버리게 한다면.. 그럼 문제 없지 않은가!”,,300000015,200000038,2000001
20136,1000002,10000009,200261,200262,100000011,,2,“지휘관. 자네가 지난번에 요청했던 초음속 전투기 개발이 끝났네.로켓기술을 접목해서 만들었다네.”,,300000003,200000006,2000001
20137,1000002,10000009,200263,200264,100000011,,2,"“비용이 많이 높은 편이긴 하다네. 그러나 이름 그대로 초음속으로 날 수 있고,조종석 쪽으로 인공 중력기술이 들어가서 파일럿의 부담도 크지 않네.”",,300000003,200000006,2000001
20138,1000002,10000009,200265,200266,100000011,,2,“인간의 몸으로 초음속에 도달할 때의 중력 가속도를 그대로 맞으면말 그대로 몸이 박살 날 수 있네.”,,300000003,200000006,2000001
20139,1000002,10000009,200267,200268,100000011,,2,“하하! 지휘관! 나를 뭘로 보고 그런말 하는가!당연히 충분한 실험 결과를 통해 안전성을 확인 했지!”,,300000003,200000008,2000001
20140,1000002,10000009,200269,200270,100000011,1000000003,,“보고서에는 스텔스 기능을 빼기로 한것으로 보이는데 그 이유가 있습니까?”,,300000003,,2000001
20141,1000002,10000009,200271,200272,100000011,1000000003,2,“일단 그 다음장을 보면 알겠지만 초음속에 도달 할때 소닉붐이라는 큰 충격파를 발생하네.그래서 암행에는 적합하지 않다는 결론을 내렸네.”,,300000003,200000006,2000001
20142,1000002,10000009,200273,200274,100000011,1000000003,,"“연구 자료에는 강한 충격파 발생과 200데시벨 이상의 소음 발생이라고 되어있는데,그럼 본래 제작 의도인 암행용 초음속 전투기가 아닌것 아닙니까?”",,300000003,200000006,2000001
20143,1000002,10000009,200275,200276,100000011,,2,“우리도 그것들을 줄일 방법에 대해 많은 실험을 거쳤네.지금은 그게 최대한 줄여놓은 것 이네.”,,300000003,200000010,2000001
20144,1000002,10000009,200277,200278,100000011,,2,"“폭격용이나, 전면전, 직접타격 등 암행 이외에는 충분히 활약할 수 있는 전투기네.”",,300000003,200000006,2000001
20145,1000002,10000009,200279,200280,100000011,,,"“개발하시느라 수고 많았습니다만, 사용성과 비용적 측면을 생각하면 도입은 어렵겠습니다.”",,300000003,,2000001
20146,1000002,10000009,200281,200282,100000011,,,“다른 전투기들보다 압도적으로 빠르니..전투에 우위를 가지고 오는 것은 확실할 것으로 보입니다.”,,300000003,,2000001
20147,1000002,10000010,200283,200284,100000008,1000000010,28,“지금 세계적으로 사용되고 있는 1인 잠수정 노틸러스에 대해서는 잘 알고 계실 것입니다.”,,300000012,200000039,2000001
20148,1000002,10000010,200285,200286,100000008,,,연구원은 긴장했는지 손을 살짝 떨며 발표를 이어간다.‘지금 이 기술 세미나에 저메니의 스파이가 있다..’,,300000012,,2000001
20149,1000002,10000010,200287,200288,100000008,,,"사람들은 제각각 연구원의 발표에 집중하거나, 다른 것을 보고 있다.‘지금 이 기술 세미나에 저메니의 스파이가 있다..’",,300000012,,2000001
20150,1000002,10000010,200289,200290,100000008,,,세미나 3시간 전. 제롬 상사로 부터 이 세미나에폭발물을 설치하려는 스파이가 있을 것 이라는 전언을 받았다.,,300000012,,2000001
20151,1000002,10000010,200291,200292,100000008,,,무대 앞쪽으로 가 사람들의 얼굴을 자세히 보며 수상한 사람을 찾아본다.,,300000012,,2000001
20152,1000002,10000010,200293,200294,100000008,1000000010,28,“저희 우주기술연구부에서 개발한 우주복을 기반으로 만든 새로운 잠수복 입니다.그냥 입는 잠수함이라고 생각해도 좋을 만큼..”,,300000012,200000039,2000001
20153,1000002,10000010,200295,200296,100000008,1000000030,,연구원의 발표 속에서 신경을 곤두세워 라이터의 소리를 따라 그 자를 쫓는다.그 자는 주변을 두리번 거리곤 무대 뒤의 기계실로 들어간다.,,300000012,,2000001
20154,1000002,10000010,200297,200298,100000008,,,기계실에 기대어 귀를 대고 안쪽에서의 소리를 들어본다.누군가와 말하는 소리가 들린다. 일행이 있는 것 같다.,,300000012,,2000001
20155,1000002,10000010,200299,200300,100000008,1000000014,29,“뭐..뭐야! 그냥 몰래 담배 피려는 거였다구요!”쓰러진 남자는 큰소리로 억울하다며 소리쳤다.,,300000012,200000040,2000001
20156,1000002,10000010,200301,200302,100000008,1000000014,,경비와 들어간 기계실에서 대마초를 피우는 2명을 체포했다.마약은 범죄다! 그러나 이들은 스파이는 아닌 것 같다.,,300000012,,2000001
20157,1000002,10000010,200303,200304,100000008,1000000010,28,“저희 우주기술연구부에서 개발한 우주복을 기반으로 만든 새로운 잠수복 입니다.그냥 입는 잠수함이라고 생각해도 좋을 만큼..”,,300000012,200000039,2000001
20158,1000002,10000010,200305,200306,100000008,,,연구원의 발표 속에서 신경을 곤두세워 그의 말을 천천히 들어보았다.프란츠어를 굉장히 천천히.. 그리고 더듬거리며 사용한다.,,300000012,,2000001
20159,1000002,10000010,200307,200308,100000008,,,무방비하게 다른 연구원으로 보이는 사람과 이야기를 하고 있다.,,300000012,,2000001
20160,1000002,10000010,200309,200310,100000008,,,"“... 지금 이런 상황 입니다. 혹시 신원 확인 가능하겠습니까?”여권과 연구원증, 그리고 주변인의 신원확인을 통해 망명온 연구원임을 알았다.",,300000012,,2000001
20161,1000002,10000010,200311,200312,100000008,1000000014,,곧바로 팔을 꺾고 바닥에 그 자를 처박아 버렸다.그의 주머니에서 기폭장치가 발견되었다.,,300000012,,2000001
20162,1000002,10000010,200313,200314,100000008,,,세미나 3시간 전. 제롬 상사로 부터 이 세미나에폭발물을 설치하려는 스파이가 있을 것 이라는 전언을 받았다.,,300000012,,2000001
20163,1000002,10000010,200315,200316,100000008,,,무대의 측면으로 돌아가 사람들의 얼굴을 보며 수상한 사람을 찾아본다.,,300000012,,2000001
20164,1000002,10000010,200317,200318,100000008,1000000010,28,“저희 우주기술연구부에서 개발한 우주복을 기반으로 만든 새로운 잠수복 입니다.그냥 입는 잠수함이라고 생각해도 좋을 만큼..”,,300000012,200000039,2000001
20165,1000002,10000010,200319,200320,100000008,,,사람은 긴장을 하면 땀을 많이 흘린다.비 정상적으로 땀을 많이 흘린다는 것은.. 긴장을 하고 있다는 걸까?,,300000012,,2000001
20166,1000002,10000010,200321,200322,100000008,,,이 정도 거리라면 바로 제압하거나 할 수 있을 것 같다.,,300000012,,2000001
20167,1000002,10000010,200323,200324,100000008,,30,“자네가 그 지휘관이군. 반갑네. 나 로쉬 백작이네.”로쉬 백작은 더운지 헉헉 하며 이야기 한다.,,300000012,200000041,2000001
20168,1000002,10000010,200325,200326,100000008,1000000014,30,“지금 뭐하는 건가! 내가 누군지 알고!!”아뿔싸.. 로쉬 백작의 경호원들은 나를 붙잡고 세미나 밖으로 끌고 나간다.,,300000012,200000042,2000001
20169,1000002,10000010,200327,200328,100000008,1000000010,28,“저희 우주기술연구부에서 개발한 우주복을 기반으로 만든 새로운 잠수복 입니다.그냥 입는 잠수함이라고 생각해도 좋을 만큼..”,,300000012,200000039,2000001
20170,1000002,10000010,200329,200330,100000008,,,천천히 안대를 한 여성을 향해 걸어간다.계속해서 주변을 살피고 있다.,,300000012,,2000001
20171,1000002,10000010,200331,200332,100000008,,31,“왜 날 미행하는 거죠? 계속해서 제 뒤를 밟는 걸 제가 모를 것이라고 생각했습니까?”,,300000012,200000043,2000001
20172,1000002,10000010,200333,200334,100000008,,32,“그런 상황이군요. 바로 경계를 높이라고 전달하겠습니다.”여성은 병과학전략화사령부의 경비 대장이라고 자신을 소개한다.,,300000012,200000043,2000001
20173,1000002,10000010,200335,200336,100000008,1000000014,31,“이게 뭐 하는 짓입니까!”나는 그대로 업어치기를 당해 바닥에 나뒹굴게 된다.,,300000012,200000044,2000001
